,user_name,user_location,user_description,user_verified,date,text,hashtags,source,label
210,Sachin Arora,,,FALSE,11-03-2022 13:57,#airtel #airtelthanks #airtelblack Why don’t you give payment receipt ? Why don’t you educate your team and tell them at first listen customer’s issue than say anything. Since last 10 days I’m chasing for payment receipt and every time i heard same scripted reply #unprofessional,"['airtel', 'airtelthanks', 'airtelblack']",Twitter for iPhone,
211,मी ट्विटरकर,भूतलावर राहतो,"सकाळ, दुपार आणि संध्याकाळ ट्विटर वापरणारा माणूस.",FALSE,11-03-2022 13:30,@Airtel_Presence @airtelindia #BakwasBroadband #Airtel #GetWellSoon why you network goes down every day we are paying from our pocket for uninterrupted service,"['BakwasBroadband', 'Airtel', 'GetWellSoon']",Twitter for Android,
212,Gbest Bulk SMS,Abuja Nigeria,"Providers of Bulk SMS | Data Bundle | Airtime | TV and Bill Payment | Website Design | GSM Database | Mobile Marketing
Whatsapp: 2348032337034",FALSE,11-03-2022 13:29,"Surfing the internet just got Cheaper!

With https://t.co/z47DeRvvJf U can now get more data volume for little amount. Buy 1GB for as low as ₦300.

Call/Whatsapp 08032337034
#gbestdatabundle #databundle #9mibiledata #CheapDataInNigeria #glodata #GbestSMS #cheapdata #airtel #mtn https://t.co/i0quGX8RXo",,Twitter for Android,
213,Dinesh Gosar,,,FALSE,11-03-2022 13:05,We really want to know what went wrong on our end. You can share your concern with us by clicking on the link https://t.co/ro4gDBDUXG this link is not available why your massage say please please check under this link please give me reply urgently #Airtel #mobilusesrs,,Twitter for Android,
214,UJJWAL SINGH,,,FALSE,11-03-2022 12:56,@Airtel_Presence #Airtelindia #Airtel waiting,"['Airtelindia', 'Airtel']",Twitter for Android,
215,SushVichar,Anannt se bhi aage.. 🚀,"💯 follow back 

#Moody, Software #Engineer | traveler | Deep thinker | I always learn from mistakes | #2021 |
#Funny |",FALSE,11-03-2022 12:52,Anybody from @Airtel_Presence @airtelindia help me out I am not able to connect with custmer care too with my number #Airtel #SunilMittal,"['Airtel', 'SunilMittal']",Twitter for Android,
216,AB02,,Hell Is Hiring !!,FALSE,11-03-2022 12:47,Whats the problem #airtelthanks #airtalindia #Airtel. No one has called yet.,"['airtelthanks', 'airtalindia', 'Airtel']",Twitter for Android,
217,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,11-03-2022 12:29,213GB+ HA Tunnel Plus Free Browsing Cheat (Update 2022) https://t.co/rm9bY5LD7o #airtel #freebrowsingcheats #9mobile,"['airtel', 'freebrowsingcheats', '9mobile']",Revive Social App,
218,Investradeofficial,,"Exclusive content on Investments & Trading in Stock Market.
Trading Platform, Advisory Support, Investment & Portfolio Management, Hedging Startegies.",FALSE,11-03-2022 12:23,"Reserve Bank of India Stops Paytm Payment Bank from onboarding new customers.
#paytm #paytmmoney #rbi #sebi #nse #bse #sbi #airtel #investment #ipo #paytmipo #bear #bull #Investrade https://t.co/g5dsGAyuE8","['paytm', 'paytmmoney', 'rbi', 'sebi', 'nse']",Twitter for Android,
219,AB02,,Hell Is Hiring !!,FALSE,11-03-2022 12:19,#airtelthanks #Airtel No one has called and I have shared my details with 2 of your social media employees. First Nishant said he will call between the time I shared (11AM -3PM) then Pooja asked for the concern in the same thread.Shared the Details with her as well. No calls !!,"['airtelthanks', 'Airtel']",Twitter for Android,
220,Gizinfo.com,,Find information about every gadget,FALSE,11-03-2022 11:29,"Which Airtel, Jio, or Vi monthly recharge plan are you using? #Airtel #Jio #vodafoneidea https://t.co/IWw1SVShGF","['Airtel', 'Jio', 'vodafoneidea']",Twitter for Android,
221,Gaurav Jain,"ÜT: 19.122917,72.871412",,FALSE,11-03-2022 10:46,"@airtelindia why no network in Paper Box, Andheri East, Mumbai…??
It’s getting impossible to talk #timetoshift #airtel #networkissues","['timetoshift', 'airtel', 'networkissues']",Twitter for iPhone,
222,Wangoes Technologies Pvt Ltd,"Indore, India","At Wangoes Technology, we craft a unique solution for your clients.",FALSE,11-03-2022 10:28,"I am very disappointed to say that as reputed telecom company @airtelindia @Airtel_Presence your service is very poor.

We are facing an internet connection issue since morning called to service provider no one visited yet a whole day was wasted.

#AirtelBreaksBiases #Airtel",,Twitter Web App,
223,abhaychawla13,,"Teacher, author and educator. What culture forbids as unnatural is natural from a biological perspective. Life in itself is the ultimate purpose.",FALSE,11-03-2022 10:27,"Rejected payments alone added up to a staggering 16% of #MNREGA wage payments in 2016-2017.

wages being redirected to #Airtel  wallets that workers know nothing about n new forms of corruption called e-corruption ... #TechnologyDeterminism

https://t.co/krp8npWSwe",['MNREGA'],Twitter Web App,
224,Awanish,,,FALSE,11-03-2022 10:26,"Airtel network has crashed, broadband and mobile network both are impacted with no connectivity since 2:55 pm today. #airtel,#Airtel ,#airtelthanks ,#CustomerCare",,Twitter for Android,
225,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,11-03-2022 09:59,How To Cancel Auto-Renewal On #Airtel (Update 2022) https://t.co/dRxv9Eh94J #howto,"['Airtel', 'howto']",Revive Social App,
226,Vibhuti Technologies,"Mohali, India",Business Consultanting,FALSE,11-03-2022 09:56,"@airtelindia @Airtel_Presence Airtel team as become so inefficient that they dont even fix issues of existing customers.

They will upgrade your connection and let you loose your years old phone numbers .

#Telecom #Airtel",,Twitter Web App,
227,Jaza306060,,Easy credit top up to any network.,FALSE,11-03-2022 09:44,"Browse endlessly bila stress. You can now buy Airtime Anywhere anytime and without transaction costs for purchases below 100 bob.
#Jazacredo #Safaricom #Airtel #Telkom https://t.co/ZIJ2qxIXDU",,Twitter for iPhone,
228,NifyHNI,,NiftyHNI,FALSE,11-03-2022 09:26,"#airtel
@airtelindia airtel network is down , not at all operating from today morning. Location: Indra reddy allwyn colony, miyapur 500049, Hyderabad",['airtel'],Twitter for Android,
229,Krishna Goutham N,"Bengaluru South, India",,FALSE,11-03-2022 09:24,Is @airtelindia down? Haven’t been able to send messages on email/slack via #airtel for the last 2 days. Switched to #jio for internet connectivity.,['airtel'],Twitter for iPhone,
230,Marg News,"New Delhi, India","#MargNews is a media & branding enterprise with a focus on News, Interviews, Events & other updates about Business & Economics. #India #Bharat #BusinessNews",FALSE,11-03-2022 07:42,"AI-Focused Nuronics Labs Is The Winner Of Airtel’s Startup India Innovation Challenge
#Airtel #InvestIndia #Nuronics #Wins #StartupInnovationChallenge #AIFoused 
https://t.co/BvyiOGMeO0","['Airtel', 'InvestIndia']",Twitter Web App,
231,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,11-03-2022 07:29,"New TLS Tunnel Configuration File Download 2022 – MTN, #Airtel &amp; More https://t.co/l80rNTXX4N #9mobile #glo #mtn #freebrowsingcheats","['Airtel', '9mobile', 'glo', 'mtn', 'freebrowsingcheats']",Revive Social App,
232,Mr. Business Fish,Chennai,"Tailored analysis on business decisions, investments and CSR activities in India by Business Tracker Group - Business Fish.",FALSE,11-03-2022 07:29,"#BhartiAirtel shares gains 0.16%  today &amp; traded at 698.90 INR on #BSE
 
#Airtel #MarketUpdate #StockMarket https://t.co/aSz6WnSTm5","['BhartiAirtel', 'BSE', 'Airtel', 'MarketUpdate', 'StockMarket']",Twitter Web App,
233,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,11-03-2022 06:59,#Airtel Youtube Night Plan Code &amp; Bonus (19GB+ 2022) https://t.co/I8cqzoeua6 #cheapdataplans,"['Airtel', 'cheapdataplans']",Revive Social App,
234,CallBuddyAirtime,"Nairobi, Kenya","We sell Airtime for Safaricom, Airtel, Telcom through PAYBILL 4009797. The account number number you want to topup",FALSE,11-03-2022 06:53,"#HappyWeekends
This weekend Nunua Airtime through paybill number 4009797,
Fastest ad convenient way to top-up in Kenya, 
Our Helpline 0727 078279.
#callbuddyairtime #buycredo #safaricom #airtel #telkom https://t.co/dLH8XugLIe",['HappyWeekends'],Twitter for Android,
235,Shaandaar SANJAY,"Kolkata, India","I'm a Sports freak, Fun-loving in nature, Foodie, #IPL #LFC #PKL #HeroISL #SocialMedia ❤r",FALSE,11-03-2022 06:46,"Hi team @airtelindia @Airtel_Presence @airtelbank made a payment for my #Airtel mobile plan from the app only. The amount has been deducted from my bank account but the plan is still not activated. Need an immediate assistance on priority,no outgoing call access. Pls resolve asap",['Airtel'],Twitter Web App,
236,Ranjan Raut,"New Delhi, India",never give up..,FALSE,11-03-2022 06:43,"Hi @airtelindia in last 3 /4 months we’re receiving msg in attached image and continuously the internet speed is going down, I just want to ask you what type of network you are upgrading. Please fix #networkissue #airtel #internetdown #trai https://t.co/p0bJlai2D6",,Twitter for iPhone,
237,Kyanda,Kenya,"◇ Pay your Bills.
♧ Send Money to Mpesa for Free.
∆ Complete Surveys and get rewarded.
□ Lipa na MPESA for Free
∆ Buy Discounted Airtime",FALSE,11-03-2022 06:30,"GET 2% FREE
CREDO ON AIRTIME 
ABOVE 50 BOB.
Manda can help you here &gt;&gt;&gt; https://t.co/7m24YB5vH0
#wednesday #JoinTheWave #KyandaApp #Airtel #SAFARICOM #telkom #Airtime #Fuliza #Faiba https://t.co/Dc7BmisYaC",['wednesday'],Twitter Web App,
238,भारतीय,India,Jai Hind,FALSE,11-03-2022 06:28,@airtelindia @Airtel_Presence #airtalindia #airtel #airtelthanks can you please respond,"['airtalindia', 'airtel', 'airtelthanks']",Twitter for iPhone,
239,Harsh Wadhwa,New Delhi,,FALSE,11-03-2022 06:14,"Brand Equity of a company shld make employees polite &amp; humble. Appaling to see the opposite. Dealing with #Airtel for problem facing at office
Feeling pity on the people and company. Snobish &amp; rude behaviour from customer facing people is a cancer...eventually will kill the brand",['Airtel'],Twitter for Android,
240,Anusuya_Bhan,United Kingdom,"Live without Pretending, Love without depending, Listen without defending and Speak without offending!! I Stand up for myself even if that means standing alone!",FALSE,11-03-2022 06:14,"@airtelindia i think you really need to upgrade your sales and technicians for wifi plans.. neither they have any knowlege nor any interest to expand the customer base or even save it!
Disappointed with even an enquiry made to #Airtel  calling from pune #pathetic #revamp",,Twitter for Android,
241,Rajesh Kumar Mishra⏺️,,Blogger,FALSE,11-03-2022 06:13,"@Palak_rawat95 @DoT_India @airtelindia They are trying their best....🤣🤣
Hope it will fine after a month.....
#Airtel
#AirtelDown","['Airtel', 'AirtelDown']",Twitter for Android,
242,Rajesh Kumar Mishra⏺️,,Blogger,FALSE,11-03-2022 06:10,"@01anoopnegi @Airtel_Presence They never reply.....
#Airtel
@airtelindia",['Airtel'],Twitter for Android,
243,Telecom TALK,India,"#Telecom #5G #Mobile #DTH
 
PR Mails: news at telecomtalk dot info

Newsletter: https://t.co/DvJxkN3nf2…

For Aviation News Updates - @aviationscoop",TRUE,11-03-2022 05:52,"BSNL Has Better Entry-Level Broadband Plan than Airtel, Jio
#BSNL #Airtel #Jio 
https://t.co/J3wShLAHwF","['BSNL', 'Airtel', 'Jio']",Twitter Web App,
244,Bharti Airtel,India,"Official twitter account for news from Bharti Airtel. Follow us for updates on latest initiatives. For customer service support, tweet @airtel_presence",FALSE,11-03-2022 05:45,"#Airtel India Startup Innovation Challenge concludes, congratulations to Nuronics Labs, @enthuAI &amp; Chimes Radio on your win. 

Kudos to all the 200+ startups working on solutions for #5G, #IoT, #CloudCommunications and more. 

Read more: https://t.co/f2TYqpFHr1",['Airtel'],Twitter Web App,
245,youth of the nation 🇮🇳,INDIA,"Engineer, Entrepreneur, rider, Naturopathist, Motivational speaker, spiritualist & Trader.",FALSE,11-03-2022 05:34,"@airtelindia Hi, Your service request no. 10024352441 has been assigned to engineer (haridwar anuj), He will be visiting at your premises between (10 Mar 2022 09:30:00 AM - 10 Mar 2022 10:30:00 AM).
Still problem unsolved howz service #AIRTEL",,Twitter for Android,
246,Rajesh Kumar Mishra⏺️,,Blogger,FALSE,11-03-2022 05:29,"@Airtel_Presence I started #missed call alert facility but it didn't working... I am not getting any missed #call alert. Plz resolve the issue. I just port out from #jio and facing this issue.
#Airtel 
#AirtelDown 
@airtelindia","['missed', 'call']",Twitter for Android,
247,D C,,"Subscribe to my Youtube: Cap10 DC

https://t.co/icoKJ4OBwO",FALSE,11-03-2022 05:08,Its been 12 days now but #airtelbroadband #airtelfiber #airtel didn’t refunded my money. Their agent said my location is feasable for fiber connection but their engineer declined. I have been chasing for the refund but still no success. I feel its better to sue them.,"['airtelbroadband', 'airtelfiber', 'airtel']",Twitter for iPhone,
248,Ajay Chaudhary,India,"Air Pollution Specialist. Loves Photography and Salsa Dancing. 
Humanity is my religion. Freedom of Expression =not Abuse.",FALSE,11-03-2022 04:46,"TDSAT dismisses Vodafone Idea appeal against Trai directive on SMS facility.
#TRAI takes every step to favor #RelianceJio and to kill #VodafoneIdea and #Airtel
https://t.co/LLcfGykL04",['TRAI'],Twitter Web App,
249,debajyoti roy,,,FALSE,11-03-2022 03:55,@Airtel_Presence It's 2 weeks that I have raised the issue of incorrect billing. No one bothers in #airtel to solve the issue. Time that I go to consumer court highlighting the apathy,['airtel'],Twitter for Android,
250,Nikhil P,India,"Believer.
Retweets≠endorsements. Views are my own. Trolls get blocked.",FALSE,11-03-2022 03:39,@airtelindia Never receive SMS updates of plan expiry or data over or any kind of SMS from #Airtel. Why?,['Airtel'],Twitter Web App,
251,mirakuru,"Peralam, India",You can never see a Rainbow after Thunderstorm HERE,FALSE,11-03-2022 03:17,@airtelindia @Airtel_Presence 3 days of internet connectivity issue.. no service for the money I paid.  #airtel,['airtel'],Twitter for Android,
252,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,11-03-2022 02:59,How To Link NIN To #Airtel (Update 2022) https://t.co/APiYa5NvFV #howto,"['Airtel', 'howto']",Revive Social App,
253,sanjeev kumar,"Dehradun, Uttaranchal",cool,FALSE,11-03-2022 01:47,"#Airtel 
Tera network jio se bahut jayeda ghatiya hai
I am using both network but #Airtel  is giving worst network 
I will tweet this jab tak mere pass airtel se call nahi aati","['Airtel', 'Airtel']",Twitter for Android,
